,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
10,6403iqg-_a-sdg-DrKEfhw,birria-landia-jackson-heights,Birria-Landia,https://s3-media1.fl.yelpcdn.com/bphoto/9RXUeoOuM2-Z7L-mKmlUaQ/o.jpg,False,https://www.yelp.com/biz/birria-landia-jackson-heights?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,513,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.747258, 'longitude': -73.887784}",['delivery'],$,"{'address1': 'Roosevelt Ave & 78th St', 'address2': None, 'address3': None, 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['Roosevelt Ave & 78th St', 'Jackson Heights, NY 11372']}",+13472832162,(347) 283-2162,8909.815024060163
11,LdbANxQjzdvzBqUESYTUnw,los-tacos-no-1-new-york-7,Los Tacos No. 1,https://s3-media3.fl.yelpcdn.com/bphoto/npdThS4f33WSUTtLkNYm4w/o.jpg,False,https://www.yelp.com/biz/los-tacos-no-1-new-york-7?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,185,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.751566, 'longitude': -73.977476}",['delivery'],$,"{'address1': '125 Park Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['125 Park Ave', 'New York, NY 10017']}",+16469701955,(646) 970-1955,4978.038934150324
12,jnEv25Y2DosTq2sNnvmC9g,los-tacos-no-1-new-york,Los Tacos No.1,https://s3-media2.fl.yelpcdn.com/bphoto/FU44TYl3PzXsE06G4W5aog/o.jpg,False,https://www.yelp.com/biz/los-tacos-no-1-new-york?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,3746,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.7422546402357, 'longitude': -74.0059581}",['delivery'],$$,"{'address1': '75 9th Ave', 'address2': '', 'address3': 'Chelsea Market', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['75 9th Ave', 'Chelsea Market', 'New York, NY 10011']}",,,4525.079539589976
13,6CEVkAlYw9W_ZHOuNylr8w,home-made-taqueria-brooklyn,Home Made Taqueria,https://s3-media1.fl.yelpcdn.com/bphoto/Km6-xaJUIFJfwt7hEz-X0A/o.jpg,False,https://www.yelp.com/biz/home-made-taqueria-brooklyn?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,26,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 40.720638, 'longitude': -73.943909}","['delivery', 'pickup']",,"{'address1': '517 Meeker Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['517 Meeker Ave', 'Brooklyn, NY 11222']}",+13475990090,(347) 599-0090,3338.85833295795
14,FhPAf4w6t0KsujSQBHH_-w,taqueria-casa-imelda-brooklyn,Taqueria Casa Imelda,https://s3-media3.fl.yelpcdn.com/bphoto/cVWthZmls93FP_UV6n25tA/o.jpg,False,https://www.yelp.com/biz/taqueria-casa-imelda-brooklyn?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,34,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 40.712405, 'longitude': -73.964871}","['delivery', 'pickup']",,"{'address1': '82 S 4th St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['82 S 4th St', 'Brooklyn, NY 11249']}",+13474575992,(347) 457-5992,1353.0636028584045
15,8uuMkezIN1c8zGEWkaMRqg,los-tacos-no-1-new-york-5,Los Tacos No. 1,https://s3-media1.fl.yelpcdn.com/bphoto/QuV3olHa--a-kTpfxVzWAg/o.jpg,False,https://www.yelp.com/biz/los-tacos-no-1-new-york-5?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,375,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.714282, 'longitude': -74.008675}",['delivery'],$$,"{'address1': '136 Church St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['136 Church St', 'New York, NY 10007']}",,,2614.7983236981895
16,XipQLDbyTl5tsLlyzAWzug,jajaja-mexicana-new-york-2,Jajaja Mexicana,https://s3-media1.fl.yelpcdn.com/bphoto/V7cg4o7sJjo94-M7BrILMQ/o.jpg,False,https://www.yelp.com/biz/jajaja-mexicana-new-york-2?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,1179,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.71419, 'longitude': -73.99041}","['delivery', 'pickup']",$$,"{'address1': '162 E Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['162 E Broadway', 'New York, NY 10002']}",+16468835453,(646) 883-5453,1242.0350413813426
17,qjCl34rJ0zVUHaZ1irb8FA,taqueria-ramirez-brooklyn,Taqueria Ramirez,https://s3-media3.fl.yelpcdn.com/bphoto/ll2zrLnaDljZR9DhTJwxTw/o.jpg,False,https://www.yelp.com/biz/taqueria-ramirez-brooklyn?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,115,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 40.727876136419724, 'longitude': -73.95699203025863}",[],$$,"{'address1': '94 Franklin St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['94 Franklin St', 'Brooklyn, NY 11222']}",,,2983.1236015578447
18,7ERwg_4Kiaq1ezKTSSv7pg,taqueria-86-new-york,Taqueria 86,https://s3-media2.fl.yelpcdn.com/bphoto/LmE3eYuGQf8r8BYoXkXYhg/o.jpg,False,https://www.yelp.com/biz/taqueria-86-new-york?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,97,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 40.793, 'longitude': -73.97214}","['delivery', 'pickup']",$$,"{'address1': '210 W 94th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['210 W 94th St', 'New York, NY 10025']}",+19176757727,(917) 675-7727,9575.937597254087
19,6Ct7OeTRn4caY9g0swFBsw,la-contenta-new-york,La Contenta,https://s3-media2.fl.yelpcdn.com/bphoto/FwZAyPgdKdPGQ8aAGKh3-w/o.jpg,False,https://www.yelp.com/biz/la-contenta-new-york?adjust_creative=9BAjizMPYaYyhAnCCDAymA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9BAjizMPYaYyhAnCCDAymA,891,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.71873, 'longitude': -73.98691}","['delivery', 'pickup']",$$,"{'address1': '102 Norfolk St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['102 Norfolk St', 'New York, NY 10002']}",+12124324180,(212) 432-4180,1472.7188796530759
